num_client;actif;date_inscription;A_ete_parraine;Genre;date_naissance;inscrit_NL;age_client;an_mois_inscription;client_sans_commande
ID_326118;1;22/06/2017;OUI;Homme;11/07/1985;1;39;2017_06;0
ID_326186;1;22/06/2017;OUI;Femme;14/11/1971;1;53;2017_06;0
ID_326484;1;22/06/2017;OUI;Homme;10/06/1951;1;73;2017_06;0
ID_3265;1;01/04/2013;NON;Homme;01/01/1971;1;53;2013_04;1
ID_326660;1;22/06/2017;OUI;Homme;27/01/1953;1;71;2017_06;0
ID_326689;1;22/06/2017;OUI;Femme;29/07/1940;1;84;2017_06;1
ID_326815;1;22/06/2017;NON;Femme;25/04/1967;1;57;2017_06;0
ID_326884;1;22/06/2017;OUI;Femme;01/11/1943;1;81;2017_06;0
ID_326992;1;22/06/2017;NON;Homme;10/07/1973;0;51;2017_06;1
ID_327192;1;22/06/2017;?;Femme;03/07/1961;1;63;2017_06;0
ID_327204;1;22/06/2017;OUI;Femme;10/10/1950;1;74;2017_06;0
ID_327311;1;22/06/2017;OUI;Homme;17/05/1948;1;76;2017_06;0
ID_327347;1;22/06/2017;OUI;Homme;04/08/1945;1;79;2017_06;0
ID_327395;1;22/06/2017;OUI;Homme;03/06/1972;0;52;2017_06;1
ID_327563;1;23/06/2017;OUI;Femme;29/07/1948;0;76;2017_06;1
ID_327630;1;23/06/2017;OUI;Homme;01/01/1971;1;53;2017_06;0
ID_327671;1;23/06/2017;OUI;Femme;25/09/1945;1;79;2017_06;1
ID_327837;1;24/06/2017;OUI;Femme;20/06/1965;1;59;2017_06;0
ID_327978;1;25/06/2017;OUI;Femme;10/05/1970;1;54;2017_06;1
ID_328035;1;25/06/2017;OUI;Femme;28/02/1951;0;73;2017_06;0
ID_328073;1;25/06/2017;NON;Femme;19/08/1949;1;75;2017_06;0
ID_328098;1;25/06/2017;OUI;Femme;22/01/1961;1;63;2017_06;0
ID_328683;1;29/06/2017;OUI;Femme;22/06/1957;1;67;2017_06;0
ID_328692;1;29/06/2017;OUI;Femme;10/12/1972;1;52;2017_06;0
ID_328710;0;29/06/2017;NON;Femme;18/12/1944;0;80;2017_06;1
ID_328861;1;30/06/2017;OUI;Femme;28/05/1971;1;53;2017_06;1
ID_328867;1;30/06/2017;OUI;Femme;19/08/1972;1;52;2017_06;0
ID_328962;1;30/06/2017;OUI;Femme;09/03/1962;1;62;2017_06;0
ID_329100;1;30/06/2017;NON;Femme;20/08/1973;1;51;2017_06;0
ID_329119;1;30/06/2017;OUI;Femme;15/04/1962;0;62;2017_06;1
ID_329126;1;30/06/2017;OUI;Femme;25/01/1979;1;45;2017_06;0
ID_329548;1;04/07/2017;OUI;Femme;26/04/1959;1;65;2017_07;0
ID_329620;1;06/07/2017;OUI;Femme;18/06/1967;0;57;2017_07;0
ID_329726;1;06/07/2017;OUI;Femme;09/04/1960;0;64;2017_07;0
ID_329901;1;08/07/2017;NON;Femme;01/01/1971;1;53;2017_07;0
ID_329980;1;08/07/2017;OUI;Femme;21/05/1949;1;75;2017_07;0
ID_330060;1;08/07/2017;OUI;Homme;06/02/1962;1;62;2017_07;0
ID_330115;1;08/07/2017;OUI;Homme;10/01/1961;1;63;2017_07;0
ID_330276;1;08/07/2017;OUI;Femme;21/08/1950;1;74;2017_07;1
ID_330301;1;08/07/2017;OUI;Femme;17/11/1956;1;68;2017_07;0
ID_330436;1;08/07/2017;OUI;Femme;23/07/1959;1;65;2017_07;0
ID_330545;1;08/07/2017;OUI;Femme;12/05/1959;1;65;2017_07;0
ID_330774;1;09/07/2017;OUI;Femme;12/05/1969;1;55;2017_07;0
ID_330878;1;09/07/2017;OUI;Femme;17/11/1969;1;55;2017_07;0
ID_330948;1;09/07/2017;NON;Femme;19/07/1975;1;49;2017_07;1
ID_330954;1;09/07/2017;OUI;Femme;21/10/1953;1;71;2017_07;0
ID_331081;1;09/07/2017;NON;Homme;26/11/1974;1;50;2017_07;0
ID_331152;1;10/07/2017;OUI;Femme;23/03/1970;1;54;2017_07;1
ID_331383;1;11/07/2017;;Femme;23/07/1963;0;61;2017_07;0
ID_331472;1;13/07/2017;NON;Homme;01/12/1970;1;54;2017_07;0
ID_331616;1;15/07/2017;NON;Femme;10/04/1970;1;54;2017_07;0
ID_332026;1;23/07/2017;OUI;Femme;12/08/1959;1;65;2017_07;0
ID_33205;1;13/06/2013;OUI;Femme;08/07/1952;1;72;2013_06;0
ID_332097;1;23/07/2017;OUI;Femme;30/11/1950;1;74;2017_07;0
ID_332156;1;23/07/2017;OUI;Femme;09/09/2010;1;14;2017_07;0
ID_332162;1;23/07/2017;OUI;Femme;20/02/1952;1;72;2017_07;0
ID_332169;1;23/07/2017;OUI;Femme;11/08/1945;1;79;2017_07;0
ID_332251;1;23/07/2017;OUI;Homme;07/05/1948;1;76;2017_07;0
ID_332282;1;23/07/2017;OUI;Femme;31/10/1978;1;46;2017_07;0
ID_332293;1;23/07/2017;OUI;Femme;24/10/1955;1;69;2017_07;0
ID_332473;1;23/07/2017;OUI;Femme;18/11/1954;1;70;2017_07;0
ID_332561;1;23/07/2017;OUI;Femme;25/12/1952;1;72;2017_07;0
ID_332594;1;23/07/2017;OUI;Femme;04/02/1963;1;61;2017_07;0
ID_332770;1;23/07/2017;OUI;Homme;24/09/1957;1;67;2017_07;1
ID_3328;1;02/04/2013;OUI;Femme;23/08/1971;1;53;2013_04;1
ID_332825;1;23/07/2017;OUI;Femme;09/09/1952;1;72;2017_07;1
ID_332869;1;23/07/2017;OUI;Femme;26/05/1947;1;77;2017_07;0
ID_333062;1;23/07/2017;OUI;Femme;04/06/1945;1;79;2017_07;0
ID_333084;1;23/07/2017;OUI;Femme;01/01/2010;1;14;2017_07;0
ID_333113;1;23/07/2017;OUI;Femme;13/10/1949;1;75;2017_07;0
ID_333168;1;24/07/2017;OUI;Homme;10/09/1967;1;57;2017_07;0
ID_333174;1;24/07/2017;OUI;Femme;25/07/1962;1;62;2017_07;0
ID_33321;1;13/06/2013;NON;Femme;11/07/1974;1;50;2013_06;1
ID_333217;1;24/07/2017;OUI;Femme;12/07/1949;1;75;2017_07;0
ID_333314;1;24/07/2017;OUI;Femme;24/12/1962;1;62;2017_07;0
ID_333402;1;24/07/2017;OUI;Femme;01/02/1958;1;66;2017_07;0
ID_333463;1;24/07/2017;OUI;Femme;16/11/1956;1;68;2017_07;0
ID_333481;1;24/07/2017;OUI;Femme;29/07/1969;1;55;2017_07;0
ID_333490;1;24/07/2017;OUI;Femme;07/03/1970;1;54;2017_07;0
ID_333586;1;24/07/2017;OUI;Femme;09/09/1946;1;78;2017_07;0
ID_333667;1;25/07/2017;OUI;Femme;30/11/1952;1;72;2017_07;0
ID_333706;1;26/07/2017;NON;Femme;04/01/1958;1;66;2017_07;0
ID_333756;1;26/07/2017;OUI;Femme;23/12/1959;1;65;2017_07;0
ID_333901;1;27/07/2017;OUI;Femme;23/06/1961;1;63;2017_07;0
ID_333927;1;27/07/2017;NON;Homme;22/10/1974;1;50;2017_07;0
ID_333960;1;27/07/2017;OUI;Femme;19/09/1944;1;80;2017_07;0
ID_334121;1;29/07/2017;NON;Femme;02/04/1969;1;55;2017_07;0
ID_334200;1;30/07/2017;OUI;Femme;11/01/1948;1;76;2017_07;0
ID_334228;1;30/07/2017;NON;Femme;10/05/1988;1;36;2017_07;0
ID_334252;1;31/07/2017;NON;Homme;25/08/1950;1;74;2017_07;0
ID_334274;1;31/07/2017;OUI;Femme;28/06/1940;1;84;2017_07;0
ID_334376;1;02/08/2017;OUI;Femme;16/11/1965;1;59;2017_08;0
ID_334430;1;03/08/2017;NON;Femme;29/10/1979;0;45;2017_08;0
ID_334435;1;03/08/2017;NON;Femme;09/09/2010;0;14;2017_08;1
ID_334464;1;03/08/2017;NON;Homme;18/11/1966;1;58;2017_08;1
ID_334475;1;03/08/2017;OUI;Homme;25/07/1976;1;48;2017_08;0
ID_334771;1;11/08/2017;OUI;Femme;09/09/2010;1;14;2017_08;0
ID_334870;1;15/08/2017;OUI;Femme;27/06/1964;1;60;2017_08;0
ID_334919;1;16/08/2017;NON;Femme;31/01/1985;1;39;2017_08;1
ID_334977;1;19/08/2017;NON;Femme;06/03/2010;1;14;2017_08;0
ID_334978;1;19/08/2017;NON;Femme;01/09/1972;1;52;2017_08;1
ID_334986;1;19/08/2017;NON;Femme;04/09/1975;0;49;2017_08;1
ID_334988;1;19/08/2017;OUI;Femme;01/03/1960;1;64;2017_08;0
ID_335217;1;26/08/2017;NON;Femme;15/07/1947;1;77;2017_08;0
ID_335222;1;26/08/2017;OUI;Femme;01/01/1971;1;53;2017_08;0
ID_335287;1;28/08/2017;NON;Femme;21/09/1954;1;70;2017_08;0
ID_335393;1;31/08/2017;OUI;Femme;16/12/1971;1;53;2017_08;0
ID_335396;1;31/08/2017;OUI;Homme;02/03/1969;1;55;2017_08;0
ID_335556;1;02/09/2017;OUI;Homme;24/03/1966;1;58;2017_09;0
ID_335574;1;02/09/2017;OUI;Femme;12/10/1959;1;65;2017_09;1
ID_335593;1;02/09/2017;OUI;Homme;24/02/1965;1;59;2017_09;0
ID_335685;1;02/09/2017;OUI;Homme;12/05/1963;1;61;2017_09;1
ID_335699;1;02/09/2017;OUI;Femme;01/05/1971;1;53;2017_09;0
ID_335704;1;02/09/2017;OUI;Femme;05/05/1986;1;38;2017_09;0
ID_335726;1;02/09/2017;OUI;Homme;28/11/1973;0;51;2017_09;1
ID_335865;1;02/09/2017;OUI;Femme;27/10/1975;1;49;2017_09;0
ID_335985;1;02/09/2017;OUI;Homme;18/06/1965;1;59;2017_09;1
ID_336347;1;02/09/2017;OUI;Femme;29/12/1960;1;64;2017_09;1
ID_336354;1;02/09/2017;OUI;Femme;25/06/1948;0;76;2017_09;0
ID_336471;1;02/09/2017;OUI;Femme;03/09/1976;1;48;2017_09;1
ID_336485;1;02/09/2017;OUI;Femme;17/06/1939;1;85;2017_09;0
ID_336693;1;02/09/2017;OUI;Femme;15/09/1981;1;43;2017_09;0
ID_336698;1;02/09/2017;OUI;Femme;14/02/1962;1;62;2017_09;0
ID_336772;1;02/09/2017;OUI;Femme;19/03/1954;1;70;2017_09;0
ID_336870;1;02/09/2017;OUI;Homme;05/02/1953;1;71;2017_09;0
ID_336880;1;02/09/2017;;Homme;29/09/1970;0;54;2017_09;0
ID_336887;1;02/09/2017;OUI;Femme;29/10/1965;1;59;2017_09;0
ID_336958;1;02/09/2017;OUI;Homme;05/09/1982;1;42;2017_09;1
ID_337124;1;02/09/2017;OUI;Homme;29/10/1966;1;58;2017_09;0
ID_337149;1;02/09/2017;OUI;Femme;11/12/1959;1;65;2017_09;0
ID_337425;1;02/09/2017;?;Femme;01/01/1971;1;53;2017_09;0
ID_33755;1;13/06/2013;OUI;Femme;17/12/1963;0;61;2013_06;0
ID_337609;1;02/09/2017;OUI;Femme;03/01/1970;1;54;2017_09;0
ID_337640;1;02/09/2017;OUI;Homme;28/08/1975;1;49;2017_09;0
ID_337668;1;02/09/2017;OUI;Femme;23/04/1945;1;79;2017_09;0
ID_337696;1;02/09/2017;OUI;Femme;23/04/1954;1;70;2017_09;0
ID_337783;1;02/09/2017;OUI;Femme;27/12/1966;1;58;2017_09;1
ID_337808;1;02/09/2017;OUI;Homme;11/12/1968;1;56;2017_09;0
ID_337947;1;02/09/2017;OUI;Femme;13/11/1977;1;47;2017_09;0
ID_337954;1;02/09/2017;OUI;Femme;23/12/1979;1;45;2017_09;0
ID_337979;1;02/09/2017;OUI;Femme;28/06/1967;1;57;2017_09;0
ID_338261;1;03/09/2017;OUI;Femme;12/03/1972;1;52;2017_09;0
ID_338482;1;03/09/2017;OUI;Homme;30/07/1983;1;41;2017_09;0
ID_338511;1;03/09/2017;OUI;Femme;01/02/1980;1;44;2017_09;0
ID_338571;1;03/09/2017;OUI;Femme;19/12/1969;1;55;2017_09;0
ID_338577;1;03/09/2017;OUI;Femme;03/07/1969;0;55;2017_09;0
ID_338836;1;03/09/2017;;Femme;29/07/1972;0;52;2017_09;0
ID_338852;0;03/09/2017;OUI;Femme;11/03/1976;0;48;2017_09;0
ID_338997;1;03/09/2017;NON;Femme;14/06/1974;1;50;2017_09;1
ID_339039;1;03/09/2017;OUI;Femme;10/10/1972;1;52;2017_09;0
ID_339270;1;03/09/2017;OUI;Femme;07/03/1970;1;54;2017_09;0
ID_339318;1;03/09/2017;NON;Femme;21/03/1963;1;61;2017_09;1
ID_339400;1;03/09/2017;OUI;Femme;11/02/1983;1;41;2017_09;1
ID_339443;1;03/09/2017;;Femme;16/02/1978;0;46;2017_09;0
ID_339457;1;03/09/2017;OUI;Femme;26/01/1962;1;62;2017_09;0
ID_339745;1;04/09/2017;;Femme;10/06/1950;0;74;2017_09;1
ID_339864;1;04/09/2017;OUI;Femme;04/03/1951;1;73;2017_09;1
ID_339876;1;04/09/2017;OUI;Femme;06/07/1946;1;78;2017_09;1
ID_339892;1;04/09/2017;OUI;Homme;13/10/1974;1;50;2017_09;0
ID_339983;0;04/09/2017;OUI;Femme;14/01/1956;0;68;2017_09;1
ID_340037;1;04/09/2017;OUI;Femme;13/08/1969;1;55;2017_09;0
ID_340045;1;04/09/2017;OUI;Femme;13/06/1980;1;44;2017_09;0
ID_340197;1;04/09/2017;OUI;Femme;02/10/1962;1;62;2017_09;0
ID_340530;1;05/09/2017;OUI;Femme;31/05/1980;1;44;2017_09;0
ID_340555;1;05/09/2017;OUI;Femme;09/09/1974;1;50;2017_09;0
ID_340595;1;05/09/2017;OUI;Femme;31/07/1940;1;84;2017_09;1
ID_340616;1;05/09/2017;NON;Homme;09/09/2010;1;14;2017_09;1
ID_340643;1;05/09/2017;OUI;Femme;01/07/1972;1;52;2017_09;0
ID_340652;1;05/09/2017;OUI;Femme;17/10/1981;1;43;2017_09;0
ID_340809;1;06/09/2017;OUI;Femme;07/07/1949;1;75;2017_09;0
ID_341060;1;06/09/2017;OUI;Femme;08/01/1947;1;77;2017_09;1
ID_341092;1;06/09/2017;OUI;Femme;31/12/2000;1;24;2017_09;0
ID_341144;1;06/09/2017;OUI;Femme;10/06/1956;0;68;2017_09;1
ID_341255;1;07/09/2017;NON;Femme;06/03/1974;1;50;2017_09;0
ID_341356;1;07/09/2017;OUI;Femme;07/07/1952;1;72;2017_09;0
ID_341406;1;07/09/2017;OUI;Femme;02/09/1971;1;53;2017_09;1
ID_341420;1;07/09/2017;OUI;Femme;15/08/1947;1;77;2017_09;0
ID_341464;1;07/09/2017;OUI;Femme;18/03/1977;1;47;2017_09;0
ID_341481;1;07/09/2017;OUI;Femme;05/02/1975;1;49;2017_09;0
ID_341858;1;08/09/2017;OUI;Femme;16/05/1958;1;66;2017_09;0
ID_341919;1;08/09/2017;NON;Femme;14/04/1963;1;61;2017_09;0
ID_341959;1;09/09/2017;OUI;Femme;09/10/1969;1;55;2017_09;0
ID_341987;1;09/09/2017;OUI;Femme;06/11/1946;1;78;2017_09;0
ID_342086;1;09/09/2017;OUI;Femme;20/02/1947;0;77;2017_09;1
ID_342095;1;09/09/2017;OUI;Femme;21/03/1958;1;66;2017_09;0
ID_342207;1;09/09/2017;OUI;Femme;20/06/1980;1;44;2017_09;0
ID_342383;1;10/09/2017;OUI;Femme;22/07/1963;1;61;2017_09;0
ID_34262;1;14/06/2013;NON;Femme;10/02/1944;1;80;2013_06;0
ID_342766;1;10/09/2017;OUI;Femme;31/01/1971;1;53;2017_09;0
ID_342778;1;10/09/2017;OUI;Femme;01/01/1971;1;53;2017_09;0
ID_342858;1;10/09/2017;OUI;Femme;26/05/1978;1;46;2017_09;0
ID_342967;1;10/09/2017;OUI;Homme;06/05/1957;1;67;2017_09;0
ID_343168;1;11/09/2017;OUI;Homme;02/05/1975;1;49;2017_09;0
ID_343238;1;11/09/2017;OUI;Femme;04/09/1960;1;64;2017_09;0
ID_343281;1;12/09/2017;OUI;Femme;25/03/1970;1;54;2017_09;0
ID_343359;1;13/09/2017;NON;Femme;17/01/1975;1;49;2017_09;0
ID_343420;1;13/09/2017;OUI;Femme;03/11/1972;1;52;2017_09;0
ID_343460;1;14/09/2017;NON;Femme;05/04/1979;0;45;2017_09;0
ID_343530;1;14/09/2017;OUI;Femme;03/02/1950;1;74;2017_09;0
ID_343543;1;14/09/2017;OUI;Femme;24/07/1982;1;42;2017_09;1
ID_343622;1;15/09/2017;OUI;Femme;05/03/1956;0;68;2017_09;1
ID_343660;1;16/09/2017;NON;Femme;31/01/1966;1;58;2017_09;0
ID_343661;1;16/09/2017;NON;Femme;14/08/1982;1;42;2017_09;1
ID_344091;1;21/09/2017;NON;Femme;02/05/1987;1;37;2017_09;0
ID_344110;1;21/09/2017;NON;Femme;04/03/1961;1;63;2017_09;0
ID_344131;1;21/09/2017;NON;Femme;07/02/1940;1;84;2017_09;0
ID_344173;1;22/09/2017;;Homme;07/10/1971;0;53;2017_09;0
ID_344249;1;23/09/2017;NON;Femme;12/02/1968;1;56;2017_09;0
ID_344269;1;23/09/2017;NON;Femme;22/05/1968;1;56;2017_09;1
ID_344670;1;28/09/2017;NON;Homme;25/01/1981;1;43;2017_09;0
ID_344800;1;29/09/2017;NON;Femme;30/03/1952;1;72;2017_09;0
ID_344887;1;01/10/2017;NON;Femme;21/03/1967;0;57;2017_10;0
ID_345080;1;04/10/2017;NON;Femme;21/05/1967;1;57;2017_10;0
ID_345172;1;06/10/2017;NON;Homme;01/01/2010;0;14;2017_10;1
ID_345173;1;06/10/2017;?;Femme;15/10/1972;1;52;2017_10;1
ID_345302;1;07/10/2017;NON;Femme;08/01/1981;1;43;2017_10;1
ID_345318;1;07/10/2017;NON;Femme;29/03/1984;1;40;2017_10;0
ID_345354;1;07/10/2017;NON;Femme;26/07/1982;1;42;2017_10;0
ID_346005;1;15/10/2017;NON;Femme;22/09/1959;1;65;2017_10;0
ID_346319;1;20/10/2017;NON;Femme;21/03/1973;1;51;2017_10;0
ID_346353;1;20/10/2017;NON;Femme;31/03/1970;1;54;2017_10;0
ID_346380;1;21/10/2017;NON;Femme;01/01/1966;1;58;2017_10;0
ID_346381;1;21/10/2017;NON;Femme;15/09/1947;1;77;2017_10;0
ID_346680;1;25/10/2017;NON;Femme;22/05/1974;1;50;2017_10;1
ID_346762;1;26/10/2017;NON;Femme;01/01/1971;1;53;2017_10;1
ID_346813;1;26/10/2017;NON;Femme;26/09/1965;1;59;2017_10;0
ID_346920;1;27/10/2017;NON;Homme;07/01/1980;1;44;2017_10;0
ID_346971;1;28/10/2017;NON;Femme;19/05/1966;1;58;2017_10;1
ID_347166;1;01/11/2017;NON;Femme;03/10/1986;0;38;2017_11;1
ID_347222;1;02/11/2017;NON;Homme;15/04/1989;0;35;2017_11;1
ID_347311;1;03/11/2017;NON;Femme;17/02/1968;0;56;2017_11;1
ID_347623;1;08/11/2017;NON;Femme;29/06/1949;1;75;2017_11;1
ID_347684;1;09/11/2017;NON;Femme;27/02/1954;0;70;2017_11;1
ID_347810;1;10/11/2017;NON;Femme;23/01/1980;1;44;2017_11;0
ID_347826;1;11/11/2017;NON;Femme;20/06/1979;1;45;2017_11;0
ID_347952;1;12/11/2017;NON;Femme;28/08/1972;1;52;2017_11;0
ID_348034;1;13/11/2017;OUI;Femme;12/03/1982;1;42;2017_11;0
ID_348256;1;17/11/2017;NON;Femme;05/01/1976;0;48;2017_11;0
ID_348302;1;17/11/2017;NON;Homme;02/05/1974;1;50;2017_11;0
ID_348375;1;18/11/2017;NON;Femme;16/09/1981;1;43;2017_11;0
ID_348510;1;21/11/2017;NON;Femme;25/04/1949;1;75;2017_11;0
ID_348542;1;22/11/2017;NON;Homme;12/03/1976;1;48;2017_11;0
ID_348613;1;23/11/2017;OUI;Femme;24/11/1952;1;72;2017_11;0
ID_348643;1;23/11/2017;OUI;Homme;28/04/1973;1;51;2017_11;1
ID_348728;1;24/11/2017;OUI;Femme;08/08/1937;0;87;2017_11;0
ID_348751;1;25/11/2017;NON;Femme;01/01/1971;1;53;2017_11;0
ID_348772;1;25/11/2017;NON;Femme;08/04/1974;1;50;2017_11;0
ID_348835;1;26/11/2017;OUI;Homme;13/10/1967;1;57;2017_11;0
ID_349071;1;28/11/2017;NON;Homme;14/12/1987;1;37;2017_11;0
ID_349267;1;01/12/2017;NON;Femme;15/09/1967;1;57;2017_12;0
ID_349283;1;01/12/2017;NON;Femme;23/12/1947;1;77;2017_12;0
ID_349487;1;03/12/2017;NON;Homme;19/04/1979;1;45;2017_12;0
ID_349527;1;03/12/2017;NON;Femme;22/11/1974;1;50;2017_12;0
ID_349585;1;04/12/2017;OUI;Homme;03/12/1965;0;59;2017_12;0
ID_349816;1;09/12/2017;NON;Femme;28/09/1984;1;40;2017_12;0
ID_349863;1;10/12/2017;NON;Femme;23/06/1965;1;59;2017_12;0
ID_350000;1;12/12/2017;OUI;Femme;22/08/1966;1;58;2017_12;0
ID_350054;1;13/12/2017;NON;Femme;08/08/1942;1;82;2017_12;0
ID_350091;1;13/12/2017;OUI;Femme;20/08/1975;1;49;2017_12;0
ID_350322;1;19/12/2017;NON;Femme;12/05/1949;0;75;2017_12;0
ID_350338;1;19/12/2017;OUI;Femme;17/02/1963;1;61;2017_12;1
ID_350357;1;19/12/2017;OUI;Homme;25/10/1964;1;60;2017_12;0
ID_350420;1;20/12/2017;OUI;Homme;06/06/1968;1;56;2017_12;0
ID_350575;1;21/12/2017;OUI;Homme;05/07/1978;1;46;2017_12;0
ID_350591;1;22/12/2017;OUI;Femme;11/01/1951;1;73;2017_12;0
ID_350635;1;23/12/2017;OUI;Femme;09/03/1963;1;61;2017_12;1
ID_350776;1;26/12/2017;OUI;Femme;16/06/1965;1;59;2017_12;0
ID_350778;1;26/12/2017;NON;Femme;17/09/1970;1;54;2017_12;0
ID_350795;1;26/12/2017;NON;Femme;28/02/1979;1;45;2017_12;0
ID_350866;1;28/12/2017;NON;Femme;26/02/1982;1;42;2017_12;0
ID_350944;1;29/12/2017;NON;Femme;14/11/1967;1;57;2017_12;0
ID_350946;1;29/12/2017;OUI;Femme;28/10/1961;1;63;2017_12;0
ID_351067;1;31/12/2017;OUI;Femme;02/06/1973;1;51;2017_12;0
ID_351172;1;01/01/2018;OUI;Femme;10/06/1947;1;77;2018_01;0
ID_351191;1;02/01/2018;NON;Femme;23/03/1948;1;76;2018_01;0
ID_351218;1;02/01/2018;OUI;Femme;02/08/1980;1;44;2018_01;0
ID_351223;1;03/01/2018;OUI;Homme;28/07/1966;1;58;2018_01;1
ID_351584;1;04/01/2018;OUI;Homme;05/01/1955;0;69;2018_01;1
ID_351603;1;04/01/2018;NON;Femme;21/02/1972;1;52;2018_01;0
ID_351664;1;04/01/2018;OUI;Femme;20/12/1970;1;54;2018_01;1
ID_351741;1;05/01/2018;OUI;Femme;24/04/1947;1;77;2018_01;0
ID_351844;1;05/01/2018;OUI;Femme;06/01/1966;1;58;2018_01;0
ID_351861;1;05/01/2018;OUI;Homme;04/11/1974;1;50;2018_01;0
ID_351934;1;05/01/2018;OUI;Homme;04/03/1984;0;40;2018_01;0
ID_352123;1;07/01/2018;?;Femme;10/03/1972;0;52;2018_01;0
ID_352136;1;07/01/2018;OUI;Femme;28/06/1977;1;47;2018_01;0
ID_352287;1;07/01/2018;OUI;Femme;09/09/1955;1;69;2018_01;0
ID_352415;1;08/01/2018;OUI;Femme;18/09/1954;1;70;2018_01;0
ID_352487;1;08/01/2018;OUI;Femme;29/12/1974;1;50;2018_01;0
ID_352534;1;08/01/2018;?;Femme;30/01/1964;1;60;2018_01;1
ID_352538;1;08/01/2018;OUI;Femme;24/03/1973;1;51;2018_01;0
ID_352690;1;09/01/2018;OUI;Femme;12/07/1946;0;78;2018_01;1
ID_352707;1;09/01/2018;OUI;Femme;04/11/1963;1;61;2018_01;0
ID_352930;1;11/01/2018;OUI;Femme;04/06/1955;1;69;2018_01;0
ID_353027;1;12/01/2018;OUI;Femme;30/10/1964;1;60;2018_01;0
ID_353037;1;12/01/2018;NON;Femme;10/07/1948;1;76;2018_01;0
ID_353085;1;13/01/2018;OUI;Femme;18/04/1971;0;53;2018_01;0
ID_353171;1;14/01/2018;OUI;Homme;04/01/1968;1;56;2018_01;0
ID_353294;1;15/01/2018;OUI;Femme;16/10/1965;1;59;2018_01;1
ID_353373;1;15/01/2018;OUI;Femme;12/04/2011;1;13;2018_01;0
ID_353453;1;15/01/2018;OUI;Femme;12/10/1958;1;66;2018_01;0
ID_353481;1;15/01/2018;OUI;Femme;31/05/1959;1;65;2018_01;0
ID_353521;1;15/01/2018;OUI;Femme;19/02/1957;1;67;2018_01;0
ID_353825;1;17/01/2018;NON;Femme;06/05/1958;1;66;2018_01;1
ID_354047;1;19/01/2018;OUI;Femme;12/09/1973;1;51;2018_01;0
ID_354067;1;19/01/2018;NON;Femme;14/02/1952;1;72;2018_01;0
ID_354099;1;19/01/2018;NON;Femme;07/08/1961;1;63;2018_01;0
ID_354103;1;19/01/2018;OUI;Homme;17/03/1968;0;56;2018_01;0
ID_354164;1;19/01/2018;OUI;Homme;31/08/1966;0;58;2018_01;0
ID_354195;1;19/01/2018;;Femme;21/08/1972;0;52;2018_01;1
ID_354206;1;19/01/2018;OUI;Femme;28/07/1970;1;54;2018_01;1
ID_354214;1;19/01/2018;OUI;Femme;08/05/1952;1;72;2018_01;0
ID_354609;1;23/01/2018;OUI;Femme;21/04/1965;1;59;2018_01;1
ID_354780;1;24/01/2018;OUI;Homme;23/03/1977;0;47;2018_01;0
ID_354824;1;25/01/2018;NON;Femme;07/10/1973;1;51;2018_01;0
ID_354992;1;26/01/2018;NON;Femme;15/05/1959;0;65;2018_01;1
ID_355041;1;27/01/2018;NON;Femme;11/07/1942;1;82;2018_01;0
ID_355107;1;28/01/2018;NON;Femme;05/01/1965;1;59;2018_01;0
ID_355112;1;28/01/2018;NON;Femme;13/01/1971;1;53;2018_01;0
ID_355282;1;30/01/2018;OUI;Femme;18/05/1954;1;70;2018_01;0
ID_355436;1;30/01/2018;NON;Homme;21/01/1957;1;67;2018_01;0
ID_355492;1;31/01/2018;OUI;Femme;16/10/1956;1;68;2018_01;0
ID_355536;1;31/01/2018;OUI;Femme;10/05/1959;1;65;2018_01;0
ID_355550;1;31/01/2018;OUI;Femme;04/09/1962;1;62;2018_01;0
ID_355554;1;31/01/2018;OUI;Femme;08/06/1943;1;81;2018_01;0
ID_355761;1;02/02/2018;NON;Femme;08/05/1963;1;61;2018_02;0
ID_355835;1;03/02/2018;NON;Femme;15/06/1970;1;54;2018_02;1
ID_355849;1;03/02/2018;OUI;Femme;01/01/1971;1;53;2018_02;1
ID_356131;1;07/02/2018;NON;Femme;19/05/1976;1;48;2018_02;1
ID_356140;1;07/02/2018;NON;Femme;06/03/1945;1;79;2018_02;0
ID_356412;1;09/02/2018;OUI;Femme;08/07/1950;1;74;2018_02;0
ID_356694;1;11/02/2018;OUI;Homme;18/09/1962;1;62;2018_02;0
ID_356725;1;11/02/2018;OUI;Femme;11/02/1948;1;76;2018_02;0
ID_356771;1;11/02/2018;OUI;Femme;04/08/1978;1;46;2018_02;0
ID_356778;1;11/02/2018;OUI;Femme;19/03/1970;1;54;2018_02;0
ID_356791;1;11/02/2018;OUI;Femme;27/01/1944;1;80;2018_02;0
ID_356827;1;11/02/2018;;Femme;30/01/1946;0;78;2018_02;1
ID_356882;1;11/02/2018;OUI;Femme;14/04/1937;1;87;2018_02;0
ID_356904;1;11/02/2018;OUI;Femme;26/06/1950;0;74;2018_02;0
ID_356921;1;11/02/2018;OUI;Homme;11/08/1949;0;75;2018_02;0
ID_357026;1;12/02/2018;NON;Femme;16/05/1952;1;72;2018_02;0
ID_357073;1;12/02/2018;OUI;Femme;30/04/1959;1;65;2018_02;1
ID_357364;1;13/02/2018;OUI;Femme;24/04/1982;1;42;2018_02;0
